"y" "xcut" "xcenter" "d"
-0.950178553593064 3.40339204138894 0.340699067060713 0.226489369626812
-0.176444409949583 3.14159265358979 0.153500478832288 0.351978009213931
-2.78207632592962 3.14159265358979 0.452956528213795 0.092542889712101
1.04958300621542 3.14159265358979 1.11904662950981 0.405402383834772
2.79240181238526 3.14159265358979 0.955226469010278 0.221517379144481
2.99044182181717 3.40339204138894 1.44428571120594 0.0875427496520379
1.23655389016902 3.40339204138894 2.63770627171315 0.243216004168097
0.450606525792585 3.40339204138894 2.01270099730546 0.469013780825606
-2.77436516057444 3.40339204138894 0.512627175657709 0.423223445670399
-0.991253248090018 3.40339204138894 0.565776340351745 0.497401459797418
-1.94749605261694 3.14159265358979 1.32952169367799 0.24462672328816
2.2345638071249 3.14159265358979 0.104799207925471 0.110083589956089
1.06053967577161 3.14159265358979 0.794365843268632 0.705798827863609
1.24800129467336 3.40339204138894 2.69885062145808 0.0918369998949469
-2.53448197957015 3.40339204138894 0.233755581529999 1.1149719007103
-1.65938649745881 3.14159265358979 1.92031492562478 0.369656766900598
0.459632573916271 3.14159265358979 0.325737055511132 0.172149075799416
-1.80310198160995 3.14159265358979 2.68853123893533 0.217636121228883
0.34722002810706 3.14159265358979 0.67251412948139 0.192539506803109
2.02917402484339 3.14159265358979 0.762330927654607 0.0916482423767006
3.10796540265062 3.14159265358979 1.95678055298284 0.337361738178041
1.86833734905041 3.14159265358979 1.2467061007732 0.134631635227037
1.4880215753278 3.14159265358979 1.08825392470551 0.139629327814149
-2.99730966119263 3.14159265358979 3.14015684073025 0.398415673196323
-2.35048465503337 3.14159265358979 2.48758393043363 0.224240618586216
-1.40077430119545 3.14159265358979 1.65253491295775 0.585855674472504
-1.97463003282437 2.87979326579064 2.75206562873354 0.68267818487423
0.451984144975 3.66519142918809 0.468875044286758 0.256958527098078
-1.33793347101761 3.66519142918809 0.193080654425396 0.613487518291299
1.09559548954448 3.66519142918809 0.115704010034505 0.214461015892526
-0.929451063218949 2.87979326579064 2.01962878082428 0.269955758593003
-2.35140294996195 3.92699081698724 1.20023204011698 0.394209781473147
1.56673004165365 3.92699081698724 0.0631379394975864 0.662839715015833
2.40376557688171 2.87979326579064 1.27301519704941 0.606159346569417
2.19337080507908 2.87979326579064 1.41845636139317 0.514802615980852
0.722606534069434 2.87979326579064 0.258284304815506 0.192447087136833
-0.748118091621613 3.14159265358979 0.36292561464382 0.139197833892085
-0.625477256629905 2.87979326579064 0.533440674077324 0.266437612749334
0.22031384258383 2.87979326579064 0.482286651572788 0.0740365506476967
2.68467773449187 2.87979326579064 1.95523942407457 0.0601929509288575
-0.955681224014412 2.87979326579064 0.465139332212068 0.693590611716217
-1.28392086712143 2.87979326579064 2.12837930580739 0.245695186787863
1.42951985032805 3.40339204138894 0.177985378687183 0.347901890578833
1.39034397624983 3.66519142918809 0.183652979127093 3.11937331763766
2.40031429252846 3.66519142918809 2.01214454075429 10.038127985559
-2.51522054948047 4.97418836818384 1.52313394443642 6.47553145368457
-2.1621049406827 5.75958653158129 1.68308541122288 6.47661640975097
-1.69479580513358 5.49778714378214 1.6493085399315 3.33052797765762
-2.77881374737723 5.75958653158129 2.9432735675043 0.0758057255230682
-1.92832835733179 5.75958653158129 2.09372129442804 6.22671730235434
-2.1158192867587 0.261799387799149 2.55626779337815 5.85288512315108
-1.42272188295085 2.35619449019234 1.99313055701794 0.0297713688278662
1.16508920524389 2.35619449019234 0.056438105777836 0.125901111321791
1.70200058956896 3.14159265358979 1.10961383966427 0.0516697415223217
2.62051923210947 2.87979326579064 1.41367695119595 0.0989597151359844
-0.64262559406522 4.71238898038469 0.29838827093733 0.101257902245093
-2.9215625140754 2.87979326579064 0.240968185488979 0.211099665796454
-2.02275752430006 3.14159265358979 1.75243250026974 0.370573659437791
2.86601808507023 2.87979326579064 1.97315076374053 0.158432896300895
-1.49915093116021 2.87979326579064 2.01973608283677 0.116939076999532
-1.83296616671178 2.87979326579064 2.40422565898444 0.0527022593735312
1.47629676044589 3.40339204138894 0.641726699484353 0.134725910948343
1.23466866287544 4.18879020478639 0.565057501368765 0.613610960447671
2.46626771083113 2.87979326579064 1.88850097314023 0.261205954059059
-0.65497947272081 2.35619449019234 0.455899712924149 0.179828477981579
2.83420491478088 2.87979326579064 2.11762868329495 0.0323773295401789
-2.63309855511068 2.35619449019234 1.36682907584104 0.0622634361390045
-0.469746595868854 2.35619449019234 0.61292885311952 3.58090415341508
0.924808919293325 3.40339204138894 0.226722206266402 0.0418379677874555
2.45857998061656 5.75958653158129 0.132919384916098 0.157120174422223
2.31290868278697 0.523598775598299 0.443056672834673 0.0644238431021369
2.26210908325013 0.523598775598299 0.502723789527518 0.0734990153369501
1.45789613702018 0.523598775598299 0.771903425088214 0.245165626696039
1.94572453221824 3.92699081698724 0.909971780742461 0.898696186155188
1.27947248995457 3.14159265358979 0.635381790136498 0.39791228023213
-0.193150172537815 2.61799387799149 0.804231260670886 0.111122788914063
1.18907658539949 0.261799387799149 0.551356665305103 0.33423430668949
2.77856868605835 0 0.587313998308772 0.141574217417548
0.541339152935835 0 0.0599476371288643 0.35419669272211
-0.868938587997578 0.261799387799149 0.875121700871189 0.310007822498121
-1.79307905467516 4.71238898038469 0.214197491193747 0.145811144883209
0.669483243851993 4.71238898038469 0.0256592883740457 0.0664537987346269
-2.16574719081073 0.261799387799149 0.0779122994098214 0.139664036811598
-2.47263068650372 3.66519142918809 0.404007852881887 0.0235288245535752
1.08273382467031 3.92699081698724 0.437038504311626 0.751110779698466
1.67311138883688 0.785398163397448 1.04120685373413 0.509549462119754
2.41355721944767 0.261799387799149 0 0.493511023469946
0.838775299468551 5.23598775598299 0.247126747657352 0.0999548830223026
1.11974876111603 0.261799387799149 0.529171634029506 0.0844113372003693
-0.220920937851717 0.261799387799149 0.781676099880403 0.006690785298692
-0.541446036992284 0.261799387799149 0.881528225217894 0.0426481604868131
-0.450647679055224 0.261799387799149 0.10290138490259 1.33288146129997
2.52975375862054 0.261799387799149 0.193254716025263 0.215886605986041
-1.02169170966736 0.261799387799149 1.24881842559808 0.155824575870394
1.81296478741249 0.261799387799149 0.830392377030001 0.158738187657567
-2.68088398169927 0.261799387799149 0.103971398416129 0.252536173681702
-1.57627793233791 0.261799387799149 0.649443983539908 0.134679834155129
1.22884073273652 0.261799387799149 0.592107819687995 0.0896734489350671
1.67650971225371 0.261799387799149 0.692202211271505 0.113529274934482
-1.38635347848328 0.261799387799149 0.826348657863828 0.220449137615596
-0.2191554276271 0.261799387799149 0.833228060068212 0.0592348379941952
0.625651410453086 0.261799387799149 0.00947844372232727 0.458218750161403
2.76052151607997 3.92699081698724 0.324680114422258 0.212313914075651
2.23512904089258 0.261799387799149 1.01661736487344 0.0393904720533341
-0.169378150179757 0.261799387799149 0.77473773073263 0.0758961449221878
2.74676618165231 0.261799387799149 0.526301399680408 0.128110178029896
-2.29706862758496 0.261799387799149 0.0596005673803086 0.241015546627618
2.71869809531944 0.261799387799149 0.180400851656781 0.154224494475237
0.67325040299157 0.261799387799149 0.0481504576326516 0.055699136410419
-1.48329379388445 0.261799387799149 0.507961634043158 0.0701229810513529
-3.05899920115164 4.18879020478639 0.290962876674066 0.24262146571003
1.14261386430663 0.261799387799149 0.520519813811701 0.0169664662659961
-1.26275782136981 0.261799387799149 0.810968417578434 0.0412559690258187
-2.309044727688 0.261799387799149 0.217925534637084 0.104140830880759
-2.77485737573065 0.261799387799149 0.00536875593336345 0.0838826585610458
-0.997185132293578 0.261799387799149 1.04535317532092 0.210938667103349
2.17572399441117 0.261799387799149 1.09174330483506 0.262589075882229
-0.734070832882351 0.261799387799149 1.0710160344006 0.288833598891151
2.00937210782194 4.18879020478639 0.757481537174889 0.440452462939393
2.14786526231276 0.261799387799149 1.42250161545068 0.0905730787300029
2.76296672640358 0.261799387799149 0.829476377237504 0.398112403027923
1.96285384116062 0.261799387799149 1.36695804063315 0.280073098726926
2.16366256075 0.261799387799149 1.57828146102975 0.0360956281889861
-2.50212494221392 0.261799387799149 0.029738636996018 0.146943410910455
-0.511552601380046 5.23598775598299 0.0229332568636522 0.036731915592861
0.513031531024424 0.261799387799149 0.0428958971898263 0.627531327050883
-0.501250256899814 0.261799387799149 0.71993622407042 0.439596104232475
-0.893064357686571 0.261799387799149 0.917314820773485 0.364110966097507
-1.40785640041303 0.261799387799149 0.74908466069455 0.345976246224697
-0.108727623348492 0.261799387799149 0.717405899760983 0.125643437120417
0.0537624752824045 0.261799387799149 0.558926893532409 0.339153066997483
0.429212317101737 0.261799387799149 0.192333597276523 0.428876945113297
2.55968042215692 0.261799387799149 0.626315743649616 0.236996136957833
2.36764153130839 0.261799387799149 0.953279888934429 0.334960421129576
2.84403431627804 0.261799387799149 0.720700385955547 1.11424567794235
2.60320583366867 0.261799387799149 1.13012496059512 0.98209233083058
2.91021090282833 0.523598775598299 1.0436079214484 0.0410159733845172
-3.03159270169623 0.523598775598299 0.0304563925174086 0.244687175039155
2.43664325058093 4.45058959258554 1.02361588019581 0.300259239349237
1.24136547246906 0.261799387799149 0.713491714629579 0.150711627319203
-1.87784884728597 5.23598775598299 0.31253708258607 0.155962494299005
-2.07194923098916 0.261799387799149 0.130842467134542 0.136163237133753
1.32182653717013 4.45058959258554 0.790652850844658 0.245296156054101
1.85590888886274 4.45058959258554 1.33233643271902 0.134472594446954
2.00746297088711 5.23598775598299 1.48959476001874 0.831584969227233
-2.78632186976899 0 0.785591614799706 0.108215574177305
-2.13478508709886 3.92699081698724 0.15122945508216 0.0513602586256525
